"","year","month","day","lon","lat","species_group","depth","prov_nr","provID","sub_area","SubDiv","taxa","sample_id","depth_scaled","year_f","biomass","abundance","biomass_g_m2","biomass_g_km2","biomass_kg_km2"
"7313",2008,5,29,16.7622509002686,57.5243492126465,"Amphipoda",39,1,695499,4,27,"Monoporeia affinis","695499_2008",0.817819721616989,"2008",0.064,90,0.064,64000,64
"7314",2008,6,12,16.7455673217773,57.512451171875,"Amphipoda",47,1,695500,4,27,"Monoporeia affinis","695500_2008",1.26670306152479,"2008",14.04099941,2500,14.04099941,14040999.41,14040.99941
"7315",2008,6,12,16.7210826873779,57.5242004394531,"Amphipoda",64,1,695501,4,27,"Monoporeia affinis","695501_2008",2.22058015882888,"2008",0.149,60,0.149,149000,149
"7316",2008,6,12,16.6908664703369,57.5265998840332,"Amphipoda",48,1,695502,4,27,"Corophium volutator","695502_2008",1.32281347901327,"2008",1.55999993,390,1.55999993,1559999.93,1559.99993
"7317",2008,6,12,16.6631832122803,57.5162315368652,"Amphipoda",19,1,695503,4,27,"Monoporeia affinis","695503_2008",-0.304388628152522,"2008",1.24499999,410,1.24499999,1244999.99,1244.99999
"7318",2008,6,12,16.7058506011963,57.5486183166504,"Amphipoda",4,1,695504,4,27,"Monoporeia affinis","695504_2008",-1.14604489047965,"2008",0.02,40,0.02,20000,20
"7319",1997,5,28,14.8034000396729,56.143482208252,"Amphipoda",17,1,695535,2,25,"Monoporeia affinis","695535_1997",-0.416609463129473,"1997",0.30999999,40,0.30999999,309999.99,309.99999
"7320",2001,5,15,14.8034000396729,56.143482208252,"Amphipoda",17,1,695536,2,25,"Corophium volutator","695536_2001",-0.416609463129473,"2001",1.86000004,240,1.86000004,1860000.04,1860.00004
"7321",2005,5,11,14.8034000396729,56.143482208252,"Amphipoda",17,1,695537,2,25,"Corophium volutator","695537_2005",-0.416609463129473,"2005",4.20200001,150,4.20200001,4202000.01,4202.00001
"7322",1997,5,28,14.8000001907349,56.1438331604004,"Amphipoda",30,1,695538,2,25,"Corophium volutator","695538_1997",0.312825964220709,"1997",0.21,30,0.21,210000,210
"7323",2001,5,15,14.8000001907349,56.1438331604004,"Amphipoda",30,1,695539,2,25,"Corophium volutator","695539_2001",0.312825964220709,"2001",9.43000024,1150,9.43000024,9430000.24,9430.00024
"7324",2005,5,11,14.8000001907349,56.1438331604004,"Amphipoda",30,1,695540,2,25,"Corophium volutator","695540_2005",0.312825964220709,"2005",5.7460001,1120,5.7460001,5746000.1,5746.0001
"7325",1997,5,28,14.7991828918457,56.1422843933105,"Amphipoda",28,1,695541,2,25,"Gammarus","695541_1997",0.200605129243758,"1997",0.96000001,30,0.96000001,960000.01,960.00001
"7326",2001,5,15,14.7991828918457,56.1422843933105,"Amphipoda",28,1,695542,2,25,"Corophium volutator","695542_2001",0.200605129243758,"2001",2.08999999,210,2.08999999,2089999.99,2089.99999
"7327",2005,5,11,14.7991828918457,56.1422843933105,"Amphipoda",28,1,695543,2,25,"Corophium volutator","695543_2005",0.200605129243758,"2005",0.48299999,90,0.48299999,482999.99,482.99999
"7328",1997,5,28,14.8027667999268,56.1412010192871,"Amphipoda",8,1,695544,2,25,"Gammarus","695544_1997",-0.921603220525753,"1997",0.54999999,20,0.54999999,549999.99,549.99999
"7329",2001,5,15,14.8027667999268,56.1412010192871,"Amphipoda",8,1,695545,2,25,"Corophium volutator","695545_2001",-0.921603220525753,"2001",8.88000015,1010,8.88000015,8880000.15,8880.00015
"7330",2005,5,11,14.8027667999268,56.1412010192871,"Amphipoda",8,1,695546,2,25,"Corophium volutator","695546_2005",-0.921603220525753,"2005",0.81500001,190,0.81500001,815000.01,815.00001
"7331",1997,5,28,14.801549911499,56.1396179199219,"Amphipoda",29,1,695547,2,25,"Corophium volutator","695547_1997",0.256715546732234,"1997",1.58000001,180,1.58000001,1580000.01,1580.00001
"7332",2001,5,15,14.801549911499,56.1396179199219,"Amphipoda",29,1,695548,2,25,"Corophium volutator","695548_2001",0.256715546732234,"2001",1.15000003,140,1.15000003,1150000.03,1150.00003
"7333",2005,5,11,14.801549911499,56.1396179199219,"Amphipoda",29,1,695549,2,25,"Corophium volutator","695549_2005",0.256715546732234,"2005",0.85699999,170,0.85699999,856999.99,856.99999
"7334",1997,5,28,14.805832862854,56.144115447998,"Amphipoda",5,1,695550,2,25,"Corophium volutator","695550_1997",-1.08993447299118,"1997",2.43000007,340,2.43000007,2430000.07,2430.00007
"7335",2001,5,15,14.805832862854,56.144115447998,"Amphipoda",5,1,695551,2,25,"Corophium volutator","695551_2001",-1.08993447299118,"2001",8.59000027,1190,8.59000027,8590000.27,8590.00027
"7336",2005,5,11,14.805832862854,56.144115447998,"Amphipoda",5,1,695552,2,25,"Corophium volutator","695552_2005",-1.08993447299118,"2005",18.29300042,2980,18.29300042,18293000.42,18293.00042
"7337",1997,5,28,14.8066663742065,56.1414985656738,"Amphipoda",34,1,695553,2,25,"Gammarus","695553_1997",0.537267634174611,"1997",0.12,20,0.12,120000,120
"7338",1997,5,28,14.7992830276489,56.1400680541992,"Amphipoda",3,1,695554,2,25,"Corophium volutator","695554_1997",-1.20215530796813,"1997",0.50999999,50,0.50999999,509999.99,509.99999
"7339",2001,5,15,14.7992830276489,56.1400680541992,"Amphipoda",3,1,695555,2,25,"Corophium volutator","695555_2001",-1.20215530796813,"2001",0.90000001,130,0.90000001,900000.01,900.00001
"7340",2005,5,11,14.7992830276489,56.1400680541992,"Amphipoda",3,1,695556,2,25,"Corophium volutator","695556_2005",-1.20215530796813,"2005",0.78799998,220,0.78799998,787999.98,787.99998
"7341",2001,5,15,14.8050336837769,56.1399345397949,"Amphipoda",28,1,695558,2,25,"Corophium volutator","695558_2001",0.200605129243758,"2001",21.34000055,1620,21.34000055,21340000.55,21340.00055
"7342",2005,5,10,14.8050336837769,56.1399345397949,"Amphipoda",28,1,695559,2,25,"Corophium volutator","695559_2005",0.200605129243758,"2005",19.04500035,3570,19.04500035,19045000.35,19045.00035
"7343",1997,5,28,14.8045997619629,56.138916015625,"Amphipoda",26,1,695560,2,25,"Monoporeia affinis","695560_1997",0.088384294266807,"1997",0.16000001,20,0.16000001,160000.01,160.00001
"7344",2001,5,15,14.8045997619629,56.138916015625,"Amphipoda",26,1,695561,2,25,"Corophium volutator","695561_2001",0.088384294266807,"2001",6.52999994,540,6.52999994,6529999.94,6529.99994
"7345",2005,5,11,14.8045997619629,56.138916015625,"Amphipoda",26,1,695562,2,25,"Corophium volutator","695562_2005",0.088384294266807,"2005",5.7080001,1500,5.7080001,5708000.1,5708.0001
"7346",1997,5,28,14.8048830032349,56.1403007507324,"Amphipoda",28,1,695563,2,25,"Corophium volutator","695563_1997",0.200605129243758,"1997",1.73,220,1.73,1730000,1730
"7347",2001,5,15,14.8048830032349,56.1403007507324,"Amphipoda",28,1,695564,2,25,"Corophium volutator","695564_2001",0.200605129243758,"2001",1.74999997,160,1.74999997,1749999.97,1749.99997
"7348",2005,5,10,14.8048830032349,56.1403007507324,"Amphipoda",28,1,695565,2,25,"Corophium volutator","695565_2005",0.200605129243758,"2005",5.47899974,1210,5.47899974,5478999.74,5478.99974
"7349",1997,5,28,14.8083000183105,56.1360816955566,"Amphipoda",6,1,695566,2,25,"Corophium volutator","695566_1997",-1.0338240555027,"1997",0.89000003,170,0.89000003,890000.03,890.00003
"7350",2017,5,22,14.43806,55.96293,"Amphipoda",14,1,696750,2,25,"Gammarus locusta","696750_2017",-0.5849407155949,"2017",0.093,10,0.093,93000,93
"7351",2017,5,22,14.38201,55.94759,"Amphipoda",9,1,696751,2,25,"Gammarus","696751_2017",-0.865492803037277,"2017",0.52799998,60,0.52799998,527999.98,527.99998
"7352",2019,6,13,14.73607,55.98756,"Amphipoda",24,1,696755,2,25,"Monoporeia affinis","696755_2019",-0.0238365407101441,"2019",0.089,90,0.089,89000,89
"7353",2019,6,13,14.65233,55.98648,"Amphipoda",21,1,696756,2,25,"Gammarus","696756_2019",-0.192167793175571,"2019",0.19300001,40,0.19300001,193000.01,193.00001
"7354",2019,6,13,14.47241,55.97861,"Amphipoda",20,1,696759,2,25,"Corophium volutator","696759_2019",-0.248278210664046,"2019",0.101,20,0.101,101000,101
"7355",2019,6,13,14.38201,55.94759,"Amphipoda",9,1,696761,2,25,"Gammarus","696761_2019",-0.865492803037277,"2019",1.79499999,170,1.79499999,1794999.99,1794.99999
"7356",1998,5,8,16.6849994659424,57.4099998474121,"Amphipoda",14,5,3614,4,27,"Chironomidae","3614_1998",-0.5849407155949,"1998",0,0,0,0,0
"7357",1999,5,17,16.6849994659424,57.4099998474121,"Amphipoda",14,2,3648,4,27,"Hydrobiidae","3648_1999",-0.5849407155949,"1999",0,0,0,0,0
"7358",1999,5,17,16.6849994659424,57.4099998474121,"Amphipoda",14,3,3649,4,27,"Fabriciola baltica","3649_1999",-0.5849407155949,"1999",0,0,0,0,0
"7359",2002,6,6,16.6849994659424,57.4099998474121,"Amphipoda",14,5,3650,4,27,"Chironomidae","3650_2002",-0.5849407155949,"2002",0,0,0,0,0
"7360",2002,6,6,16.6849994659424,57.4099998474121,"Amphipoda",14,4,3651,4,27,"Chironomidae","3651_2002",-0.5849407155949,"2002",0,0,0,0,0
"7361",2002,6,6,16.6849994659424,57.4099998474121,"Amphipoda",14,3,3652,4,27,"Chironomidae","3652_2002",-0.5849407155949,"2002",0,0,0,0,0
"7362",2002,6,6,16.6849994659424,57.4099998474121,"Amphipoda",14,2,3653,4,27,"Chironomidae","3653_2002",-0.5849407155949,"2002",0,0,0,0,0
"7363",2002,6,6,16.6849994659424,57.4099998474121,"Amphipoda",14,1,3654,4,27,"Chironomidae","3654_2002",-0.5849407155949,"2002",0,0,0,0,0
"7364",2001,5,30,16.6849994659424,57.4099998474121,"Amphipoda",14,2,3658,4,27,"Chironomidae","3658_2001",-0.5849407155949,"2001",0,0,0,0,0
"7365",1999,5,17,16.6849994659424,57.4099998474121,"Amphipoda",14,4,3659,4,27,"Chironomidae","3659_1999",-0.5849407155949,"1999",0,0,0,0,0
"7366",2001,5,30,16.6849994659424,57.4099998474121,"Amphipoda",14,1,3660,4,27,"Chironomidae","3660_2001",-0.5849407155949,"2001",0,0,0,0,0
"7367",2000,5,15,16.6849994659424,57.4099998474121,"Amphipoda",14,5,3661,4,27,"Chironomidae","3661_2000",-0.5849407155949,"2000",0,0,0,0,0
"7368",2000,5,15,16.6849994659424,57.4099998474121,"Amphipoda",14,2,3664,4,27,"Chironomidae","3664_2000",-0.5849407155949,"2000",0,0,0,0,0
"7369",2001,5,30,16.6849994659424,57.4099998474121,"Amphipoda",14,5,3666,4,27,"Chironomidae","3666_2001",-0.5849407155949,"2001",0,0,0,0,0
"7370",1976,5,6,16.6849994659424,57.4099998474121,"Amphipoda",14,1,3668,4,27,"Chironomidae","3668_1976",-0.5849407155949,"1976",0,0,0,0,0
"7371",1999,5,17,16.6849994659424,57.4099998474121,"Amphipoda",14,1,3676,4,27,"Hediste diversicolor","3676_1999",-0.5849407155949,"1999",0,0,0,0,0
"7372",1997,5,5,16.6849994659424,57.4099998474121,"Amphipoda",14,3,3688,4,27,"Hediste diversicolor","3688_1997",-0.5849407155949,"1997",0,0,0,0,0
"7373",1996,4,29,16.6849994659424,57.4099998474121,"Amphipoda",14,1,3689,4,27,"Ecrobia ventrosa","3689_1996",-0.5849407155949,"1996",0,0,0,0,0
"7374",2003,5,26,16.6849994659424,57.4099998474121,"Amphipoda",14,2,3690,4,27,"Chironomidae","3690_2003",-0.5849407155949,"2003",0,0,0,0,0
"7375",2003,5,26,16.6849994659424,57.4099998474121,"Amphipoda",14,1,3691,4,27,"Chironomidae","3691_2003",-0.5849407155949,"2003",0,0,0,0,0
"7376",1998,5,8,16.6849994659424,57.4099998474121,"Amphipoda",14,3,3692,4,27,"Chironomidae","3692_1998",-0.5849407155949,"1998",0,0,0,0,0
"7377",1998,5,8,16.6849994659424,57.4099998474121,"Amphipoda",14,2,3693,4,27,"Chironomidae","3693_1998",-0.5849407155949,"1998",0,0,0,0,0
"7378",1998,5,8,16.6849994659424,57.4099998474121,"Amphipoda",14,1,3694,4,27,"Chironomidae","3694_1998",-0.5849407155949,"1998",0,0,0,0,0
"7379",1997,5,5,16.6849994659424,57.4099998474121,"Amphipoda",14,4,3696,4,27,"Halicryptus spinulosus","3696_1997",-0.5849407155949,"1997",0,0,0,0,0
"7380",1997,5,5,16.6849994659424,57.4099998474121,"Amphipoda",14,2,3698,4,27,"Halicryptus spinulosus","3698_1997",-0.5849407155949,"1997",0,0,0,0,0
"7381",1997,5,5,16.6849994659424,57.4099998474121,"Amphipoda",14,1,3699,4,27,"Hediste diversicolor","3699_1997",-0.5849407155949,"1997",0,0,0,0,0
"7382",1996,4,29,16.6849994659424,57.4099998474121,"Amphipoda",14,4,3701,4,27,"Ecrobia ventrosa","3701_1996",-0.5849407155949,"1996",0,0,0,0,0
"7383",1996,4,29,16.6849994659424,57.4099998474121,"Amphipoda",14,3,3702,4,27,"Ecrobia ventrosa","3702_1996",-0.5849407155949,"1996",0,0,0,0,0
"7384",1996,4,29,16.6849994659424,57.4099998474121,"Amphipoda",14,2,3703,4,27,"Chironomidae","3703_1996",-0.5849407155949,"1996",0,0,0,0,0
"7385",1997,5,5,16.6849994659424,57.4099998474121,"Amphipoda",14,5,3704,4,27,"Hydrobia","3704_1997",-0.5849407155949,"1997",0,0,0,0,0
"7386",2003,5,26,16.6849994659424,57.4099998474121,"Amphipoda",14,3,3712,4,27,"Chironomidae","3712_2003",-0.5849407155949,"2003",0,0,0,0,0
"7387",2004,5,24,16.6849994659424,57.4099998474121,"Amphipoda",14,5,3718,4,27,"Chironomidae","3718_2004",-0.5849407155949,"2004",0,0,0,0,0
"7388",1992,4,22,16.6849994659424,57.4099998474121,"Amphipoda",14,1,3724,4,27,"Chironomidae","3724_1992",-0.5849407155949,"1992",0,0,0,0,0
"7389",1991,4,23,16.6849994659424,57.4099998474121,"Amphipoda",14,5,3725,4,27,"Chironomidae","3725_1991",-0.5849407155949,"1991",0,0,0,0,0
"7390",1991,4,23,16.6849994659424,57.4099998474121,"Amphipoda",14,4,3726,4,27,"Chironomidae","3726_1991",-0.5849407155949,"1991",0,0,0,0,0
"7391",1991,4,23,16.6849994659424,57.4099998474121,"Amphipoda",14,3,3731,4,27,"Chironomidae","3731_1991",-0.5849407155949,"1991",0,0,0,0,0
"7392",1995,4,25,16.6849994659424,57.4099998474121,"Amphipoda",14,5,3735,4,27,"Chironomidae","3735_1995",-0.5849407155949,"1995",0,0,0,0,0
"7393",2004,5,24,16.6849994659424,57.4099998474121,"Amphipoda",14,2,3736,4,27,"Chironomidae","3736_2004",-0.5849407155949,"2004",0,0,0,0,0
"7394",1991,4,23,16.6849994659424,57.4099998474121,"Amphipoda",14,1,3738,4,27,"Chironomidae","3738_1991",-0.5849407155949,"1991",0,0,0,0,0
"7395",1995,4,25,16.6849994659424,57.4099998474121,"Amphipoda",14,1,3739,4,27,"Chironomidae","3739_1995",-0.5849407155949,"1995",0,0,0,0,0
"7396",1995,4,25,16.6849994659424,57.4099998474121,"Amphipoda",14,2,3742,4,27,"Chironomidae","3742_1995",-0.5849407155949,"1995",0,0,0,0,0
"7397",1992,4,22,16.6849994659424,57.4099998474121,"Amphipoda",14,4,3743,4,27,"Chironomidae","3743_1992",-0.5849407155949,"1992",0,0,0,0,0
"7398",1994,4,25,16.6849994659424,57.4099998474121,"Amphipoda",14,5,3744,4,27,"Chironomidae","3744_1994",-0.5849407155949,"1994",0,0,0,0,0
"7399",1994,4,25,16.6849994659424,57.4099998474121,"Amphipoda",14,4,3745,4,27,"Chironomidae","3745_1994",-0.5849407155949,"1994",0,0,0,0,0
"7400",1994,4,25,16.6849994659424,57.4099998474121,"Amphipoda",14,3,3746,4,27,"Chironomidae","3746_1994",-0.5849407155949,"1994",0,0,0,0,0
"7401",1994,4,25,16.6849994659424,57.4099998474121,"Amphipoda",14,2,3747,4,27,"Chironomidae","3747_1994",-0.5849407155949,"1994",0,0,0,0,0
"7402",1994,4,25,16.6849994659424,57.4099998474121,"Amphipoda",14,1,3748,4,27,"Chironomidae","3748_1994",-0.5849407155949,"1994",0,0,0,0,0
"7403",1993,4,27,16.6849994659424,57.4099998474121,"Amphipoda",14,5,3749,4,27,"Chironomidae","3749_1993",-0.5849407155949,"1993",0,0,0,0,0
"7404",1993,4,27,16.6849994659424,57.4099998474121,"Amphipoda",14,4,3750,4,27,"Chironomidae","3750_1993",-0.5849407155949,"1993",0,0,0,0,0
"7405",1993,4,27,16.6849994659424,57.4099998474121,"Amphipoda",14,3,3751,4,27,"Chironomidae","3751_1993",-0.5849407155949,"1993",0,0,0,0,0
"7406",1993,4,27,16.6849994659424,57.4099998474121,"Amphipoda",14,2,3752,4,27,"Chironomidae","3752_1993",-0.5849407155949,"1993",0,0,0,0,0
"7407",1992,4,22,16.6849994659424,57.4099998474121,"Amphipoda",14,5,3754,4,27,"Chironomidae","3754_1992",-0.5849407155949,"1992",0,0,0,0,0
"7408",2001,6,6,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3766,4,27,"Chironomidae","3766_2001",-0.472719880617948,"2001",0,0,0,0,0
"7409",2001,6,6,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3767,4,27,"Bylgides sarsi","3767_2001",-0.472719880617948,"2001",0,0,0,0,0
"7410",2001,6,6,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3770,4,27,"Chironomidae","3770_2001",-0.472719880617948,"2001",0,0,0,0,0
"7411",2001,6,6,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3771,4,27,"Chironomidae","3771_2001",-0.472719880617948,"2001",0,0,0,0,0
"7412",1976,5,6,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3782,4,27,"Limecola balthica","3782_1976",-0.472719880617948,"1976",0,0,0,0,0
"7413",1998,5,11,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3787,4,27,"Hediste diversicolor","3787_1998",-0.472719880617948,"1998",0,0,0,0,0
"7414",1993,4,27,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3807,4,27,"Ecrobia ventrosa","3807_1993",-0.472719880617948,"1993",0,0,0,0,0
"7415",2000,5,16,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3815,4,27,"Halicryptus spinulosus","3815_2000",-0.472719880617948,"2000",0,0,0,0,0
"7416",1999,5,12,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3817,4,27,"Chironomidae","3817_1999",-0.472719880617948,"1999",0,0,0,0,0
"7417",1999,5,12,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3819,4,27,"Cyanophthalma obscura","3819_1999",-0.472719880617948,"1999",0,0,0,0,0
"7418",1999,5,12,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3820,4,27,"Hediste diversicolor","3820_1999",-0.472719880617948,"1999",0,0,0,0,0
"7419",1998,5,11,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3824,4,27,"Hediste diversicolor","3824_1998",-0.472719880617948,"1998",0,0,0,0,0
"7420",1997,5,5,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3826,4,27,"Bylgides sarsi","3826_1997",-0.472719880617948,"1997",0,0,0,0,0
"7421",1997,5,5,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3828,4,27,"Hediste diversicolor","3828_1997",-0.472719880617948,"1997",0,0,0,0,0
"7422",1997,5,5,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3829,4,27,"Cyanophthalma obscura","3829_1997",-0.472719880617948,"1997",0,0,0,0,0
"7423",1997,5,5,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3830,4,27,"Bylgides sarsi","3830_1997",-0.472719880617948,"1997",0,0,0,0,0
"7424",1999,5,12,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3832,4,27,"Fabricia stellaris","3832_1999",-0.472719880617948,"1999",0,0,0,0,0
"7425",1982,4,21,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3870,4,27,"Bylgides sarsi","3870_1982",-0.472719880617948,"1982",0,0,0,0,0
"7426",1994,5,15,13.8826665878296,55.4300003051758,"Amphipoda",13,4,18638,1,24,"Hediste diversicolor","18638_1994",-0.641051133083375,"1994",0,0,0,0,0
"7427",1994,5,15,13.6549997329712,55.404167175293,"Amphipoda",23,4,18662,1,24,"Hediste diversicolor","18662_1994",-0.0799469581986196,"1994",0,0,0,0,0
"7428",1996,5,15,13.6533336639404,55.4116668701172,"Amphipoda",23,5,18667,1,24,"Hediste diversicolor","18667_1996",-0.0799469581986196,"1996",0,0,0,0,0
"7429",1996,5,15,13.6533336639404,55.4116668701172,"Amphipoda",23,3,18668,1,24,"Hediste diversicolor","18668_1996",-0.0799469581986196,"1996",0,0,0,0,0
"7430",1995,5,15,13.006667137146,55.3730010986328,"Amphipoda",28,5,18683,1,24,"Cerastoderma glaucum","18683_1995",0.200605129243758,"1995",0,0,0,0,0
"7431",1994,5,15,13.006667137146,55.3730010986328,"Amphipoda",28,4,18686,1,24,"Cerastoderma glaucum","18686_1994",0.200605129243758,"1994",0,0,0,0,0
"7432",1995,5,15,13.006667137146,55.3730010986328,"Amphipoda",28,2,18689,1,24,"Cerastoderma glaucum","18689_1995",0.200605129243758,"1995",0,0,0,0,0
"7433",1995,5,15,13.006667137146,55.3730010986328,"Amphipoda",28,4,18691,1,24,"Bylgides sarsi","18691_1995",0.200605129243758,"1995",0,0,0,0,0
"7434",1996,5,15,13.006667137146,55.3730010986328,"Amphipoda",28,3,18695,1,24,"Cerastoderma glaucum","18695_1996",0.200605129243758,"1996",0,0,0,0,0
"7435",1993,5,15,13.006667137146,55.3730010986328,"Amphipoda",28,5,18697,1,24,"Cerastoderma glaucum","18697_1993",0.200605129243758,"1993",0,0,0,0,0
"7436",1994,5,15,13.0249996185303,55.3699989318848,"Amphipoda",13,2,18702,1,24,"Cerastoderma glaucum","18702_1994",-0.641051133083375,"1994",0,0,0,0,0
"7437",1996,5,15,13.0249996185303,55.3699989318848,"Amphipoda",13,5,18703,1,24,"Cerastoderma glaucum","18703_1996",-0.641051133083375,"1996",0,0,0,0,0
"7438",1994,5,15,13.0249996185303,55.3699989318848,"Amphipoda",13,4,18706,1,24,"Cerastoderma glaucum","18706_1994",-0.641051133083375,"1994",0,0,0,0,0
"7439",1995,5,15,13.0249996185303,55.3699989318848,"Amphipoda",13,3,18709,1,24,"Capitella capitata","18709_1995",-0.641051133083375,"1995",0,0,0,0,0
"7440",1995,5,15,13.0249996185303,55.3699989318848,"Amphipoda",13,2,18710,1,24,"Capitella capitata","18710_1995",-0.641051133083375,"1995",0,0,0,0,0
"7441",1994,5,15,13.0249996185303,55.3699989318848,"Amphipoda",13,5,18711,1,24,"Cerastoderma glaucum","18711_1994",-0.641051133083375,"1994",0,0,0,0,0
"7442",1994,5,15,13.7883329391479,55.3266677856445,"Amphipoda",28,5,18723,1,24,"Ampharete grubei","18723_1994",0.200605129243758,"1994",0,0,0,0,0
"7443",1994,5,15,13.3333330154419,55.2333335876465,"Amphipoda",34,3,18724,1,24,"Diastylis rathkei","18724_1994",0.537267634174611,"1994",0,0,0,0,0
"7444",1995,5,15,13.3333330154419,55.2333335876465,"Amphipoda",34,5,18725,1,24,"Diastylis rathkei","18725_1995",0.537267634174611,"1995",0,0,0,0,0
"7445",1995,5,15,13.3333330154419,55.2333335876465,"Amphipoda",34,4,18726,1,24,"Arctica islandica","18726_1995",0.537267634174611,"1995",0,0,0,0,0
"7446",1995,5,15,13.3333330154419,55.2333335876465,"Amphipoda",34,3,18727,1,24,"Bylgides sarsi","18727_1995",0.537267634174611,"1995",0,0,0,0,0
"7447",1995,5,15,13.3333330154419,55.2333335876465,"Amphipoda",34,2,18728,1,24,"Bylgides sarsi","18728_1995",0.537267634174611,"1995",0,0,0,0,0
"7448",1995,5,15,13.3333330154419,55.2333335876465,"Amphipoda",34,1,18729,1,24,"Halicryptus spinulosus","18729_1995",0.537267634174611,"1995",0,0,0,0,0
"7449",1994,5,15,13.3333330154419,55.2333335876465,"Amphipoda",34,4,18730,1,24,"Diastylis rathkei","18730_1994",0.537267634174611,"1994",0,0,0,0,0
"7450",1994,5,15,13.3333330154419,55.2333335876465,"Amphipoda",34,2,18731,1,24,"Halicryptus spinulosus","18731_1994",0.537267634174611,"1994",0,0,0,0,0
"7451",1994,5,15,13.3333330154419,55.2333335876465,"Amphipoda",34,1,18732,1,24,"Diastylis rathkei","18732_1994",0.537267634174611,"1994",0,0,0,0,0
"7452",1994,5,15,13.3333330154419,55.2333335876465,"Amphipoda",34,5,18733,1,24,"Limecola balthica","18733_1994",0.537267634174611,"1994",0,0,0,0,0
"7453",2011,5,4,15.0626666665077,56.1676666736603,"Amphipoda",4,3,478457,2,25,"Halicryptus spinulosus","478457_2011",-1.14604489047965,"2011",0,0,0,0,0
"7454",2011,5,2,15.5119833310445,56.1193333307902,"Amphipoda",9,2,478462,2,25,"Cerastoderma glaucum","478462_2011",-0.865492803037277,"2011",0,0,0,0,0
"7455",2011,5,2,15.6088333129883,56.15,"Amphipoda",50,1,478464,2,25,"Halicryptus spinulosus","478464_2011",1.43503431399022,"2011",0,0,0,0,0
"7456",2011,5,2,15.6088333129883,56.15,"Amphipoda",50,3,478466,2,25,"Chironomidae","478466_2011",1.43503431399022,"2011",0,0,0,0,0
"7457",2011,5,3,15.6881500244141,56.1230000019074,"Amphipoda",9,1,478467,2,25,"Chironomidae","478467_2011",-0.865492803037277,"2011",0,0,0,0,0
"7458",2011,5,3,15.6881500244141,56.1230000019074,"Amphipoda",9,3,478469,2,25,"Cerastoderma glaucum","478469_2011",-0.865492803037277,"2011",0,0,0,0,0
"7459",2011,5,2,15.5996666590373,56.1335000038147,"Amphipoda",34,1,478473,2,25,"Halicryptus spinulosus","478473_2011",0.537267634174611,"2011",0,0,0,0,0
"7460",2011,5,2,15.5996666590373,56.1335000038147,"Amphipoda",34,3,478475,2,25,"Limecola balthica","478475_2011",0.537267634174611,"2011",0,0,0,0,0
"7461",2011,5,5,14.5793333053589,56.0283333341281,"Amphipoda",32,1,478490,2,25,"Chironomidae","478490_2011",0.42504679919766,"2011",0,0,0,0,0
"7462",2011,5,5,14.5793333053589,56.0283333341281,"Amphipoda",32,2,478491,2,25,"Cerastoderma glaucum","478491_2011",0.42504679919766,"2011",0,0,0,0,0
"7463",2011,5,5,14.5793333053589,56.0283333341281,"Amphipoda",32,3,478492,2,25,"Chironomidae","478492_2011",0.42504679919766,"2011",0,0,0,0,0
"7464",2011,5,4,14.7868333180745,56.1178333361944,"Amphipoda",36,3,478495,2,25,"Diastylis rathkei","478495_2011",0.649488469151562,"2011",0,0,0,0,0
"7465",2011,5,3,15.6668333053589,56.1506666660309,"Amphipoda",37,1,478499,2,25,"Chironomidae","478499_2011",0.705598886640038,"2011",0,0,0,0,0
"7466",2011,5,3,15.6668333053589,56.1506666660309,"Amphipoda",37,2,478500,2,25,"Chironomidae","478500_2011",0.705598886640038,"2011",0,0,0,0,0
"7467",2011,5,3,15.6668333053589,56.1506666660309,"Amphipoda",37,3,478501,2,25,"Chironomidae","478501_2011",0.705598886640038,"2011",0,0,0,0,0
"7468",2011,5,2,15.5548166910807,56.1708333333333,"Amphipoda",0,1,478505,2,25,"Cerastoderma glaucum","478505_2011",-1.37048656043356,"2011",0,0,0,0,0
"7469",2011,5,4,14.7234999974569,56.1311499993006,"Amphipoda",20,1,478511,2,25,"Limecola balthica","478511_2011",-0.248278210664046,"2011",0,0,0,0,0
"7470",2011,5,4,14.7234999974569,56.1311499993006,"Amphipoda",20,2,478512,2,25,"Halicryptus spinulosus","478512_2011",-0.248278210664046,"2011",0,0,0,0,0
