"","year","month","day","lon","lat","abundance","biomass","species_group","depth","prov_nr","provID","sub_area","SubDiv","taxa","sample_id","depth_scaled","year_f","biomass_g_m2","biomass_g_km2","biomass_kg_km2"
"9458",1989,6,6,16.7004322,57.8979735,0,0,"Mytiloida",13,3,694142,4,27,"Chironomidae","694142_1989",-0.641051133083375,"1989",0,0,0
"9459",1989,6,6,16.7004322,57.8979735,0,0,"Mytiloida",13,2,694143,4,27,"Chironomidae","694143_1989",-0.641051133083375,"1989",0,0,0
"9460",1989,6,6,16.7004322,57.8979735,0,0,"Mytiloida",13,1,694144,4,27,"Chironomidae","694144_1989",-0.641051133083375,"1989",0,0,0
"9461",1990,4,19,16.7004322,57.8979735,0,0,"Mytiloida",13,3,694145,4,27,"Chironomidae","694145_1990",-0.641051133083375,"1990",0,0,0
"9462",1990,4,19,16.7004322,57.8979735,0,0,"Mytiloida",13,1,694146,4,27,"Chironomidae","694146_1990",-0.641051133083375,"1990",0,0,0
"9463",1990,4,19,16.7004322,57.8979735,0,0,"Mytiloida",13,2,694147,4,27,"Chironomidae","694147_1990",-0.641051133083375,"1990",0,0,0
"9464",1990,4,19,16.7004322,57.8979735,0,0,"Mytiloida",13,4,694148,4,27,"Chironomidae","694148_1990",-0.641051133083375,"1990",0,0,0
"9465",1990,4,19,16.7004322,57.8979735,0,0,"Mytiloida",13,5,694149,4,27,"Chironomidae","694149_1990",-0.641051133083375,"1990",0,0,0
"9466",1991,4,10,16.7004322,57.8979735,0,0,"Mytiloida",13,2,694150,4,27,"Chironomidae","694150_1991",-0.641051133083375,"1991",0,0,0
"9467",1991,4,10,16.7004322,57.8979735,0,0,"Mytiloida",13,1,694151,4,27,"Chironomidae","694151_1991",-0.641051133083375,"1991",0,0,0
"9468",1991,4,10,16.7004322,57.8979735,0,0,"Mytiloida",13,4,694152,4,27,"Chironomidae","694152_1991",-0.641051133083375,"1991",0,0,0
"9469",1991,4,10,16.7004322,57.8979735,0,0,"Mytiloida",13,5,694153,4,27,"Chironomidae","694153_1991",-0.641051133083375,"1991",0,0,0
"9470",1991,4,10,16.7004322,57.8979735,0,0,"Mytiloida",13,3,694154,4,27,"Chironomidae","694154_1991",-0.641051133083375,"1991",0,0,0
"9471",1992,4,29,16.7004322,57.8979735,0,0,"Mytiloida",13,3,694160,4,27,"Chironomidae","694160_1992",-0.641051133083375,"1992",0,0,0
"9472",1992,4,29,16.7004322,57.8979735,0,0,"Mytiloida",13,5,694161,4,27,"Chironomidae","694161_1992",-0.641051133083375,"1992",0,0,0
"9473",1992,4,29,16.7004322,57.8979735,0,0,"Mytiloida",13,1,694162,4,27,"Chironomidae","694162_1992",-0.641051133083375,"1992",0,0,0
"9474",1992,4,29,16.7004322,57.8979735,0,0,"Mytiloida",13,4,694163,4,27,"Chironomidae","694163_1992",-0.641051133083375,"1992",0,0,0
"9475",1992,4,29,16.7004322,57.8979735,0,0,"Mytiloida",13,2,694164,4,27,"Chironomidae","694164_1992",-0.641051133083375,"1992",0,0,0
"9476",1993,4,19,16.7004322,57.8979735,0,0,"Mytiloida",13,1,694165,4,27,"Chironomidae","694165_1993",-0.641051133083375,"1993",0,0,0
"9477",1993,4,19,16.7004322,57.8979735,0,0,"Mytiloida",13,5,694166,4,27,"Chironomidae","694166_1993",-0.641051133083375,"1993",0,0,0
"9478",1993,4,19,16.7004322,57.8979735,0,0,"Mytiloida",13,3,694167,4,27,"Chironomidae","694167_1993",-0.641051133083375,"1993",0,0,0
"9479",1993,4,19,16.7004322,57.8979735,0,0,"Mytiloida",13,2,694168,4,27,"Chironomidae","694168_1993",-0.641051133083375,"1993",0,0,0
"9480",1993,4,19,16.7004322,57.8979735,0,0,"Mytiloida",13,4,694169,4,27,"Chironomidae","694169_1993",-0.641051133083375,"1993",0,0,0
"9481",1994,5,9,16.7004322,57.8979735,0,0,"Mytiloida",13,4,694170,4,27,"Chironomidae","694170_1994",-0.641051133083375,"1994",0,0,0
"9482",1994,5,9,16.7004322,57.8979735,0,0,"Mytiloida",13,1,694171,4,27,"Chironomidae","694171_1994",-0.641051133083375,"1994",0,0,0
"9483",1994,5,9,16.7004322,57.8979735,0,0,"Mytiloida",13,2,694172,4,27,"Chironomidae","694172_1994",-0.641051133083375,"1994",0,0,0
"9484",1994,5,9,16.7004322,57.8979735,0,0,"Mytiloida",13,5,694173,4,27,"Chironomidae","694173_1994",-0.641051133083375,"1994",0,0,0
"9485",1994,5,9,16.7004322,57.8979735,0,0,"Mytiloida",13,3,694174,4,27,"Chironomidae","694174_1994",-0.641051133083375,"1994",0,0,0
"9486",1984,6,6,16.4591187,57.8562435,0,0,"Mytiloida",10,2,694175,4,27,"Bylgides sarsi","694175_1984",-0.809382385548802,"1984",0,0,0
"9487",1984,6,6,16.4591187,57.8562435,0,0,"Mytiloida",10,1,694176,4,27,"Limecola balthica","694176_1984",-0.809382385548802,"1984",0,0,0
"9488",1984,6,6,16.4591187,57.8562435,0,0,"Mytiloida",10,5,694177,4,27,"Limecola balthica","694177_1984",-0.809382385548802,"1984",0,0,0
"9489",1984,6,6,16.4591187,57.8562435,0,0,"Mytiloida",10,3,694178,4,27,"Chironomidae","694178_1984",-0.809382385548802,"1984",0,0,0
"9490",1984,6,6,16.4591187,57.8562435,0,0,"Mytiloida",10,4,694179,4,27,"Limecola balthica","694179_1984",-0.809382385548802,"1984",0,0,0
"9491",1985,6,6,16.4591187,57.8562435,0,0,"Mytiloida",10,5,694180,4,27,"Limecola balthica","694180_1985",-0.809382385548802,"1985",0,0,0
"9492",1985,6,6,16.4591187,57.8562435,0,0,"Mytiloida",10,3,694181,4,27,"Limecola balthica","694181_1985",-0.809382385548802,"1985",0,0,0
"9493",1985,6,6,16.4591187,57.8562435,0,0,"Mytiloida",10,4,694182,4,27,"Limecola balthica","694182_1985",-0.809382385548802,"1985",0,0,0
"9494",1985,6,6,16.4591187,57.8562435,0,0,"Mytiloida",10,1,694183,4,27,"Limecola balthica","694183_1985",-0.809382385548802,"1985",0,0,0
"9495",1985,6,6,16.4591187,57.8562435,0,0,"Mytiloida",10,2,694184,4,27,"Limecola balthica","694184_1985",-0.809382385548802,"1985",0,0,0
"9496",1989,6,5,16.4591187,57.8562435,0,0,"Mytiloida",10,2,694195,4,27,"Monoporeia affinis","694195_1989",-0.809382385548802,"1989",0,0,0
"9497",1989,6,5,16.4591187,57.8562435,0,0,"Mytiloida",10,3,694196,4,27,"Monoporeia affinis","694196_1989",-0.809382385548802,"1989",0,0,0
"9498",1989,6,5,16.4591187,57.8562435,0,0,"Mytiloida",10,1,694197,4,27,"Monoporeia affinis","694197_1989",-0.809382385548802,"1989",0,0,0
"9499",1990,4,18,16.4591187,57.8562435,0,0,"Mytiloida",10,2,694198,4,27,"Monoporeia affinis","694198_1990",-0.809382385548802,"1990",0,0,0
"9500",1990,4,18,16.4591187,57.8562435,0,0,"Mytiloida",10,4,694199,4,27,"Monoporeia affinis","694199_1990",-0.809382385548802,"1990",0,0,0
"9501",1990,4,18,16.4591187,57.8562435,0,0,"Mytiloida",10,1,694200,4,27,"Monoporeia affinis","694200_1990",-0.809382385548802,"1990",0,0,0
"9502",1990,4,18,16.4591187,57.8562435,0,0,"Mytiloida",10,3,694201,4,27,"Monoporeia affinis","694201_1990",-0.809382385548802,"1990",0,0,0
"9503",1990,4,18,16.4591187,57.8562435,0,0,"Mytiloida",10,5,694202,4,27,"Monoporeia affinis","694202_1990",-0.809382385548802,"1990",0,0,0
"9504",1991,4,10,16.4591187,57.8562435,0,0,"Mytiloida",10,4,694203,4,27,"Limecola balthica","694203_1991",-0.809382385548802,"1991",0,0,0
"9505",1991,4,10,16.4591187,57.8562435,0,0,"Mytiloida",10,2,694204,4,27,"Limecola balthica","694204_1991",-0.809382385548802,"1991",0,0,0
"9506",1991,4,10,16.4591187,57.8562435,0,0,"Mytiloida",10,5,694205,4,27,"Limecola balthica","694205_1991",-0.809382385548802,"1991",0,0,0
"9507",1991,4,10,16.4591187,57.8562435,0,0,"Mytiloida",10,1,694206,4,27,"Limecola balthica","694206_1991",-0.809382385548802,"1991",0,0,0
"9508",1991,4,10,16.4591187,57.8562435,0,0,"Mytiloida",10,3,694207,4,27,"Limecola balthica","694207_1991",-0.809382385548802,"1991",0,0,0
"9509",1993,4,15,16.4591187,57.8562435,0,0,"Mytiloida",10,2,694211,4,27,"Hediste diversicolor","694211_1993",-0.809382385548802,"1993",0,0,0
"9510",1993,4,15,16.4591187,57.8562435,0,0,"Mytiloida",10,3,694212,4,27,"Limecola balthica","694212_1993",-0.809382385548802,"1993",0,0,0
"9511",1993,4,15,16.4591187,57.8562435,0,0,"Mytiloida",10,4,694214,4,27,"Corophium volutator","694214_1993",-0.809382385548802,"1993",0,0,0
"9512",1993,4,15,16.4591187,57.8562435,0,0,"Mytiloida",10,5,694215,4,27,"Corophium volutator","694215_1993",-0.809382385548802,"1993",0,0,0
"9513",1994,5,16,16.4591187,57.8562435,0,0,"Mytiloida",10,3,694216,4,27,"Hediste diversicolor","694216_1994",-0.809382385548802,"1994",0,0,0
"9514",1994,5,16,16.4591187,57.8562435,0,0,"Mytiloida",10,5,694217,4,27,"Limecola balthica","694217_1994",-0.809382385548802,"1994",0,0,0
"9515",1994,5,16,16.4591187,57.8562435,0,0,"Mytiloida",10,1,694218,4,27,"Hediste diversicolor","694218_1994",-0.809382385548802,"1994",0,0,0
"9516",1994,5,16,16.4591187,57.8562435,0,0,"Mytiloida",10,4,694219,4,27,"Chironomidae","694219_1994",-0.809382385548802,"1994",0,0,0
"9517",1994,5,16,16.4591187,57.8562435,0,0,"Mytiloida",10,2,694220,4,27,"Limecola balthica","694220_1994",-0.809382385548802,"1994",0,0,0
"9518",1995,4,24,16.4723724,57.1784249,0,0,"Mytiloida",40,1,694225,4,27,"Chironomidae","694225_1995",0.873930139105465,"1995",0,0,0
"9519",1995,4,24,16.4723724,57.1784249,0,0,"Mytiloida",40,2,694226,4,27,"Chironomidae","694226_1995",0.873930139105465,"1995",0,0,0
"9520",1995,4,24,16.4723724,57.1784249,0,0,"Mytiloida",40,3,694227,4,27,"Chironomidae","694227_1995",0.873930139105465,"1995",0,0,0
"9521",1995,4,24,16.4723724,57.1784249,0,0,"Mytiloida",40,4,694228,4,27,"Chironomidae","694228_1995",0.873930139105465,"1995",0,0,0
"9522",1995,4,24,16.4723724,57.1784249,0,0,"Mytiloida",40,5,694229,4,27,"Chironomidae","694229_1995",0.873930139105465,"1995",0,0,0
"9523",1996,4,27,16.4723724,57.1784249,0,0,"Mytiloida",40,3,694230,4,27,"Chironomidae","694230_1996",0.873930139105465,"1996",0,0,0
"9524",1996,4,27,16.4723724,57.1784249,0,0,"Mytiloida",40,2,694231,4,27,"Chironomidae","694231_1996",0.873930139105465,"1996",0,0,0
"9525",1996,4,27,16.4723724,57.1784249,0,0,"Mytiloida",40,1,694232,4,27,"Chironomidae","694232_1996",0.873930139105465,"1996",0,0,0
"9526",1996,4,27,16.4723724,57.1784249,0,0,"Mytiloida",40,4,694233,4,27,"Chironomidae","694233_1996",0.873930139105465,"1996",0,0,0
"9527",1996,4,27,16.4723724,57.1784249,0,0,"Mytiloida",40,5,694234,4,27,"Chironomidae","694234_1996",0.873930139105465,"1996",0,0,0
"9528",1997,4,28,16.4723724,57.1784249,0,0,"Mytiloida",40,4,694235,4,27,"Chironomidae","694235_1997",0.873930139105465,"1997",0,0,0
"9529",1997,4,28,16.4723724,57.1784249,0,0,"Mytiloida",40,2,694236,4,27,"Chironomidae","694236_1997",0.873930139105465,"1997",0,0,0
"9530",1997,4,28,16.4723724,57.1784249,0,0,"Mytiloida",40,3,694237,4,27,"Chironomidae","694237_1997",0.873930139105465,"1997",0,0,0
"9531",1997,4,28,16.4723724,57.1784249,0,0,"Mytiloida",40,1,694238,4,27,"Chironomidae","694238_1997",0.873930139105465,"1997",0,0,0
"9532",1998,5,6,16.4723724,57.1784249,0,0,"Mytiloida",40,1,694239,4,27,"Chironomidae","694239_1998",0.873930139105465,"1998",0,0,0
"9533",1998,5,6,16.4723724,57.1784249,0,0,"Mytiloida",40,3,694240,4,27,"Chironomidae","694240_1998",0.873930139105465,"1998",0,0,0
"9534",1998,5,6,16.4723724,57.1784249,0,0,"Mytiloida",40,4,694241,4,27,"Chironomidae","694241_1998",0.873930139105465,"1998",0,0,0
"9535",1998,5,6,16.4723724,57.1784249,0,0,"Mytiloida",40,2,694242,4,27,"Chironomidae","694242_1998",0.873930139105465,"1998",0,0,0
"9536",1998,5,6,16.4723724,57.1784249,0,0,"Mytiloida",40,5,694243,4,27,"Chironomidae","694243_1998",0.873930139105465,"1998",0,0,0
"9537",1999,5,10,16.4723724,57.1784249,0,0,"Mytiloida",40,1,694244,4,27,"Chironomidae","694244_1999",0.873930139105465,"1999",0,0,0
"9538",1999,5,10,16.4723724,57.1784249,0,0,"Mytiloida",40,5,694245,4,27,"Chironomidae","694245_1999",0.873930139105465,"1999",0,0,0
"9539",1999,5,10,16.4723724,57.1784249,0,0,"Mytiloida",40,3,694246,4,27,"Chironomidae","694246_1999",0.873930139105465,"1999",0,0,0
"9540",1999,5,10,16.4723724,57.1784249,0,0,"Mytiloida",40,2,694247,4,27,"Chironomidae","694247_1999",0.873930139105465,"1999",0,0,0
"9541",1999,5,10,16.4723724,57.1784249,0,0,"Mytiloida",40,4,694248,4,27,"Chironomidae","694248_1999",0.873930139105465,"1999",0,0,0
"9542",1995,5,3,16.6502766,57.8204336,0,0,"Mytiloida",28,2,694256,4,27,"Chironomidae","694256_1995",0.200605129243758,"1995",0,0,0
"9543",1995,5,3,16.6502766,57.8204336,0,0,"Mytiloida",28,1,694257,4,27,"Chironomidae","694257_1995",0.200605129243758,"1995",0,0,0
"9544",1995,5,3,16.6502766,57.8204336,0,0,"Mytiloida",28,5,694258,4,27,"Chironomidae","694258_1995",0.200605129243758,"1995",0,0,0
"9545",1995,5,3,16.6502766,57.8204336,0,0,"Mytiloida",28,4,694259,4,27,"Chironomidae","694259_1995",0.200605129243758,"1995",0,0,0
"9546",1995,5,3,16.6502766,57.8204336,0,0,"Mytiloida",28,3,694260,4,27,"Chironomidae","694260_1995",0.200605129243758,"1995",0,0,0
"9547",1996,5,9,16.6502766,57.8204336,0,0,"Mytiloida",28,4,694261,4,27,"Hediste diversicolor","694261_1996",0.200605129243758,"1996",0,0,0
"9548",1996,5,9,16.6502766,57.8204336,0,0,"Mytiloida",28,2,694262,4,27,"Limecola balthica","694262_1996",0.200605129243758,"1996",0,0,0
"9549",1996,5,9,16.6502766,57.8204336,0,0,"Mytiloida",28,3,694263,4,27,"Limecola balthica","694263_1996",0.200605129243758,"1996",0,0,0
"9550",1996,5,9,16.6502766,57.8204336,0,0,"Mytiloida",28,5,694264,4,27,"Hediste diversicolor","694264_1996",0.200605129243758,"1996",0,0,0
"9551",1996,5,9,16.6502766,57.8204336,0,0,"Mytiloida",28,1,694265,4,27,"Cyanophthalma obscura","694265_1996",0.200605129243758,"1996",0,0,0
"9552",1997,5,8,16.6502766,57.8204336,0,0,"Mytiloida",28,4,694266,4,27,"Cyanophthalma obscura","694266_1997",0.200605129243758,"1997",0,0,0
"9553",1997,5,8,16.6502766,57.8204336,0,0,"Mytiloida",28,3,694267,4,27,"Corophium volutator","694267_1997",0.200605129243758,"1997",0,0,0
"9554",1997,5,8,16.6502766,57.8204336,0,0,"Mytiloida",28,1,694268,4,27,"Bylgides sarsi","694268_1997",0.200605129243758,"1997",0,0,0
"9555",1997,5,8,16.6502766,57.8204336,0,0,"Mytiloida",28,2,694269,4,27,"Hediste diversicolor","694269_1997",0.200605129243758,"1997",0,0,0
"9556",1999,5,21,16.6502766,57.8204336,0,0,"Mytiloida",28,3,694270,4,27,"Bylgides sarsi","694270_1999",0.200605129243758,"1999",0,0,0
"9557",1999,5,21,16.6502766,57.8204336,0,0,"Mytiloida",28,4,694271,4,27,"Cyanophthalma obscura","694271_1999",0.200605129243758,"1999",0,0,0
"9558",1999,5,21,16.6502766,57.8204336,0,0,"Mytiloida",28,5,694272,4,27,"Halicryptus spinulosus","694272_1999",0.200605129243758,"1999",0,0,0
"9559",1999,5,21,16.6502766,57.8204336,0,0,"Mytiloida",28,1,694273,4,27,"Hediste diversicolor","694273_1999",0.200605129243758,"1999",0,0,0
"9560",1999,5,21,16.6502766,57.8204336,0,0,"Mytiloida",28,2,694274,4,27,"Hediste diversicolor","694274_1999",0.200605129243758,"1999",0,0,0
"9561",1998,5,19,16.6502766,57.8204336,0,0,"Mytiloida",28,4,694275,4,27,"Chironomidae","694275_1998",0.200605129243758,"1998",0,0,0
"9562",1998,5,19,16.6502766,57.8204336,0,0,"Mytiloida",28,1,694276,4,27,"Hediste diversicolor","694276_1998",0.200605129243758,"1998",0,0,0
"9563",1998,5,19,16.6502766,57.8204336,0,0,"Mytiloida",28,5,694277,4,27,"Chironomidae","694277_1998",0.200605129243758,"1998",0,0,0
"9564",1998,5,19,16.6502766,57.8204336,0,0,"Mytiloida",28,2,694278,4,27,"Chironomidae","694278_1998",0.200605129243758,"1998",0,0,0
"9565",1998,5,19,16.6502766,57.8204336,0,0,"Mytiloida",28,3,694279,4,27,"Hediste diversicolor","694279_1998",0.200605129243758,"1998",0,0,0
"9566",1995,5,4,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,1,694292,4,27,"Hediste diversicolor","694292_1995",0.481157216686136,"1995",0,0,0
"9567",1995,5,4,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,3,694293,4,27,"Cyanophthalma obscura","694293_1995",0.481157216686136,"1995",0,0,0
"9568",1995,5,4,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,2,694294,4,27,"Cyanophthalma obscura","694294_1995",0.481157216686136,"1995",0,0,0
"9569",1995,5,4,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,5,694295,4,27,"Hediste diversicolor","694295_1995",0.481157216686136,"1995",0,0,0
"9570",1995,5,4,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,4,694296,4,27,"Cerastoderma glaucum","694296_1995",0.481157216686136,"1995",0,0,0
"9571",1996,5,6,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,1,694297,4,27,"Hediste diversicolor","694297_1996",0.481157216686136,"1996",0,0,0
"9572",1996,5,6,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,2,694298,4,27,"Cyanophthalma obscura","694298_1996",0.481157216686136,"1996",0,0,0
"9573",1997,5,8,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,1,694299,4,27,"Cyanophthalma obscura","694299_1997",0.481157216686136,"1997",0,0,0
"9574",1997,5,8,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,2,694300,4,27,"Cyanophthalma obscura","694300_1997",0.481157216686136,"1997",0,0,0
"9575",1997,5,8,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,4,694301,4,27,"Cyanophthalma obscura","694301_1997",0.481157216686136,"1997",0,0,0
"9576",1997,5,8,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,3,694303,4,27,"Cyanophthalma obscura","694303_1997",0.481157216686136,"1997",0,0,0
"9577",1998,5,13,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,4,694304,4,27,"Chironomidae","694304_1998",0.481157216686136,"1998",0,0,0
"9578",1998,5,13,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,1,694305,4,27,"Chironomidae","694305_1998",0.481157216686136,"1998",0,0,0
"9579",1998,5,13,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,3,694306,4,27,"Chironomidae","694306_1998",0.481157216686136,"1998",0,0,0
"9580",1998,5,13,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,5,694307,4,27,"Chironomidae","694307_1998",0.481157216686136,"1998",0,0,0
"9581",1998,5,13,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,2,694308,4,27,"Chironomidae","694308_1998",0.481157216686136,"1998",0,0,0
"9582",1999,5,19,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,1,694309,4,27,"Hydrobiidae","694309_1999",0.481157216686136,"1999",0,0,0
"9583",1999,5,19,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,3,694310,4,27,"Chironomidae","694310_1999",0.481157216686136,"1999",0,0,0
"9584",1999,5,19,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,4,694311,4,27,"Chironomidae","694311_1999",0.481157216686136,"1999",0,0,0
"9585",1999,5,19,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,5,694312,4,27,"Chironomidae","694312_1999",0.481157216686136,"1999",0,0,0
"9586",1999,5,19,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,2,694313,4,27,"Chironomidae","694313_1999",0.481157216686136,"1999",0,0,0
"9587",2000,5,18,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,5,694314,4,27,"Cyanophthalma obscura","694314_2000",0.481157216686136,"2000",0,0,0
"9588",2000,5,18,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,4,694315,4,27,"Hediste diversicolor","694315_2000",0.481157216686136,"2000",0,0,0
"9589",2000,5,18,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,3,694316,4,27,"Cyanophthalma obscura","694316_2000",0.481157216686136,"2000",0,0,0
"9590",2000,5,18,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,1,694318,4,27,"Cyanophthalma obscura","694318_2000",0.481157216686136,"2000",0,0,0
"9591",1984,6,6,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,2,694319,4,27,"Hediste diversicolor","694319_1984",0.481157216686136,"1984",0,0,0
"9592",1984,6,6,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,5,694320,4,27,"Hediste diversicolor","694320_1984",0.481157216686136,"1984",0,0,0
"9593",1984,6,6,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,3,694321,4,27,"Crangon crangon","694321_1984",0.481157216686136,"1984",0,0,0
"9594",1984,6,6,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,4,694322,4,27,"Hediste diversicolor","694322_1984",0.481157216686136,"1984",0,0,0
"9595",1984,6,6,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,1,694323,4,27,"Hediste diversicolor","694323_1984",0.481157216686136,"1984",0,0,0
"9596",1985,6,3,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,5,694324,4,27,"Hediste diversicolor","694324_1985",0.481157216686136,"1985",0,0,0
"9597",1985,6,3,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,1,694325,4,27,"Hediste diversicolor","694325_1985",0.481157216686136,"1985",0,0,0
"9598",1985,6,3,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,2,694326,4,27,"Corophium volutator","694326_1985",0.481157216686136,"1985",0,0,0
"9599",1985,6,3,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,3,694327,4,27,"Hediste diversicolor","694327_1985",0.481157216686136,"1985",0,0,0
"9600",1985,6,3,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,4,694328,4,27,"Hediste diversicolor","694328_1985",0.481157216686136,"1985",0,0,0
"9601",1986,6,11,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,3,694329,4,27,"Hediste diversicolor","694329_1986",0.481157216686136,"1986",0,0,0
"9602",1986,6,11,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,5,694330,4,27,"Hediste diversicolor","694330_1986",0.481157216686136,"1986",0,0,0
"9603",1986,6,11,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,4,694331,4,27,"Hediste diversicolor","694331_1986",0.481157216686136,"1986",0,0,0
"9604",1986,6,11,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,1,694332,4,27,"Hediste diversicolor","694332_1986",0.481157216686136,"1986",0,0,0
"9605",1986,6,11,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,2,694333,4,27,"Hediste diversicolor","694333_1986",0.481157216686136,"1986",0,0,0
"9606",1987,6,27,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,1,694334,4,27,"Hediste diversicolor","694334_1987",0.481157216686136,"1987",0,0,0
"9607",1987,6,27,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,3,694335,4,27,"Hediste diversicolor","694335_1987",0.481157216686136,"1987",0,0,0
"9608",1987,6,27,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,4,694336,4,27,"Hediste diversicolor","694336_1987",0.481157216686136,"1987",0,0,0
"9609",1987,6,27,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,5,694337,4,27,"Hediste diversicolor","694337_1987",0.481157216686136,"1987",0,0,0
"9610",1987,6,27,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,2,694338,4,27,"Hediste diversicolor","694338_1987",0.481157216686136,"1987",0,0,0
"9611",1988,6,21,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,3,694339,4,27,"Hediste diversicolor","694339_1988",0.481157216686136,"1988",0,0,0
"9612",1988,6,21,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,4,694340,4,27,"Hediste diversicolor","694340_1988",0.481157216686136,"1988",0,0,0
"9613",1988,6,21,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,2,694341,4,27,"Hediste diversicolor","694341_1988",0.481157216686136,"1988",0,0,0
"9614",1988,6,21,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,1,694342,4,27,"Hediste diversicolor","694342_1988",0.481157216686136,"1988",0,0,0
"9615",1988,6,21,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,5,694343,4,27,"Hediste diversicolor","694343_1988",0.481157216686136,"1988",0,0,0
"9616",1989,5,25,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,5,694344,4,27,"Hediste diversicolor","694344_1989",0.481157216686136,"1989",0,0,0
"9617",1989,5,25,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,4,694345,4,27,"Hediste diversicolor","694345_1989",0.481157216686136,"1989",0,0,0
"9618",1989,5,25,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,3,694346,4,27,"Hediste diversicolor","694346_1989",0.481157216686136,"1989",0,0,0
"9619",1989,5,25,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,2,694347,4,27,"Hediste diversicolor","694347_1989",0.481157216686136,"1989",0,0,0
"9620",1989,5,25,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,1,694348,4,27,"Hediste diversicolor","694348_1989",0.481157216686136,"1989",0,0,0
"9621",1990,4,18,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,1,694349,4,27,"Bylgides sarsi","694349_1990",0.481157216686136,"1990",0,0,0
"9622",1990,4,18,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,5,694350,4,27,"Cerastoderma glaucum","694350_1990",0.481157216686136,"1990",0,0,0
"9623",1990,4,18,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,2,694351,4,27,"Cerastoderma glaucum","694351_1990",0.481157216686136,"1990",0,0,0
"9624",1990,4,18,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,4,694352,4,27,"Hediste diversicolor","694352_1990",0.481157216686136,"1990",0,0,0
"9625",1990,4,18,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,3,694353,4,27,"Chironomidae","694353_1990",0.481157216686136,"1990",0,0,0
"9626",1991,4,9,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,1,694354,4,27,"Chironomidae","694354_1991",0.481157216686136,"1991",0,0,0
"9627",1991,4,9,16.6591663360596,57.7540016174316,0,0,"Mytiloida",33,5,694355,4,27,"Cerastoderma glaucum","694355_1991",0.481157216686136,"1991",0,0,0
