"","year","month","day","lon","lat","abundance","biomass","species_group","depth","prov_nr","provID","sub_area","taxa","sample_id","depth_scaled","year_f","biomass_g_m2","biomass_g_km2","biomass_kg_km2"
"8423",2002,5,30,16.6907005310059,57.7394981384277,510,61.13999844,"Limecola balthica",39,2,693724,27,"Limecola balthica","693724_2002",0.817819721616989,"2002",61.13999844,61139998.44,61139.99844
"8424",2002,5,30,16.6907005310059,57.7394981384277,590,142.0699978,"Limecola balthica",39,3,693725,27,"Limecola balthica","693725_2002",0.817819721616989,"2002",142.0699978,142069997.8,142069.9978
"8425",1984,6,5,16.6907005310059,57.7394981384277,380,71.39999866,"Limecola balthica",39,3,693726,27,"Limecola balthica","693726_1984",0.817819721616989,"1984",71.39999866,71399998.66,71399.99866
"8426",1984,6,5,16.6907005310059,57.7394981384277,280,107.6000023,"Limecola balthica",39,4,693727,27,"Limecola balthica","693727_1984",0.817819721616989,"1984",107.6000023,107600002.3,107600.0023
"8427",1984,6,5,16.6907005310059,57.7394981384277,400,82.40099907,"Limecola balthica",39,5,693728,27,"Limecola balthica","693728_1984",0.817819721616989,"1984",82.40099907,82400999.07,82400.99907
"8428",1984,6,5,16.6907005310059,57.7394981384277,340,76.79999828,"Limecola balthica",39,2,693729,27,"Limecola balthica","693729_1984",0.817819721616989,"1984",76.79999828,76799998.28,76799.99828
"8429",1984,6,5,16.6907005310059,57.7394981384277,320,145,"Limecola balthica",39,1,693730,27,"Limecola balthica","693730_1984",0.817819721616989,"1984",145,1.45e+08,145000
"8430",1985,5,29,16.6907005310059,57.7394981384277,20,11.69999957,"Limecola balthica",39,4,693731,27,"Limecola balthica","693731_1985",0.817819721616989,"1985",11.69999957,11699999.57,11699.99957
"8431",1985,5,29,16.6907005310059,57.7394981384277,40,17.99999952,"Limecola balthica",39,3,693732,27,"Limecola balthica","693732_1985",0.817819721616989,"1985",17.99999952,17999999.52,17999.99952
"8432",1985,5,29,16.6907005310059,57.7394981384277,20,7.90000021,"Limecola balthica",39,1,693733,27,"Limecola balthica","693733_1985",0.817819721616989,"1985",7.90000021,7900000.21,7900.00021
"8433",1985,5,29,16.6907005310059,57.7394981384277,10,3.40000004,"Limecola balthica",39,5,693734,27,"Limecola balthica","693734_1985",0.817819721616989,"1985",3.40000004,3400000.04,3400.00004
"8434",1985,5,29,16.6907005310059,57.7394981384277,10,5,"Limecola balthica",39,2,693735,27,"Limecola balthica","693735_1985",0.817819721616989,"1985",5,5e+06,5000
"8435",1986,6,10,16.6907005310059,57.7394981384277,10,0.1,"Limecola balthica",39,5,693736,27,"Limecola balthica","693736_1986",0.817819721616989,"1986",0.1,1e+05,100
"8436",1986,6,10,16.6907005310059,57.7394981384277,10,11.69999957,"Limecola balthica",39,3,693738,27,"Limecola balthica","693738_1986",0.817819721616989,"1986",11.69999957,11699999.57,11699.99957
"8437",1987,6,27,16.6907005310059,57.7394981384277,600,10.39999962,"Limecola balthica",39,4,693741,27,"Limecola balthica","693741_1987",0.817819721616989,"1987",10.39999962,10399999.62,10399.99962
"8438",1987,6,27,16.6907005310059,57.7394981384277,450,6.39999986,"Limecola balthica",39,2,693742,27,"Limecola balthica","693742_1987",0.817819721616989,"1987",6.39999986,6399999.86,6399.99986
"8439",1987,6,27,16.6907005310059,57.7394981384277,210,2.70000011,"Limecola balthica",39,3,693743,27,"Limecola balthica","693743_1987",0.817819721616989,"1987",2.70000011,2700000.11,2700.00011
"8440",1987,6,27,16.6907005310059,57.7394981384277,700,48.29999924,"Limecola balthica",39,5,693744,27,"Limecola balthica","693744_1987",0.817819721616989,"1987",48.29999924,48299999.24,48299.99924
"8441",1987,6,27,16.6907005310059,57.7394981384277,190,4.30000007,"Limecola balthica",39,1,693745,27,"Limecola balthica","693745_1987",0.817819721616989,"1987",4.30000007,4300000.07,4300.00007
"8442",1988,6,21,16.6907005310059,57.7394981384277,360,56.59999847,"Limecola balthica",39,3,693746,27,"Limecola balthica","693746_1988",0.817819721616989,"1988",56.59999847,56599998.47,56599.99847
"8443",1988,6,21,16.6907005310059,57.7394981384277,340,45,"Limecola balthica",39,2,693747,27,"Limecola balthica","693747_1988",0.817819721616989,"1988",45,4.5e+07,45000
"8444",1988,6,21,16.6907005310059,57.7394981384277,400,65,"Limecola balthica",39,4,693748,27,"Limecola balthica","693748_1988",0.817819721616989,"1988",65,6.5e+07,65000
"8445",1988,6,21,16.6907005310059,57.7394981384277,460,76.90000057,"Limecola balthica",39,5,693749,27,"Limecola balthica","693749_1988",0.817819721616989,"1988",76.90000057,76900000.57,76900.00057
"8446",1988,6,21,16.6907005310059,57.7394981384277,450,53.29999924,"Limecola balthica",39,1,693750,27,"Limecola balthica","693750_1988",0.817819721616989,"1988",53.29999924,53299999.24,53299.99924
"8447",1989,6,5,16.6907005310059,57.7394981384277,460,91.19999886,"Limecola balthica",39,1,693751,27,"Limecola balthica","693751_1989",0.817819721616989,"1989",91.19999886,91199998.86,91199.99886
"8448",1989,6,5,16.6907005310059,57.7394981384277,560,90.50000191,"Limecola balthica",39,2,693752,27,"Limecola balthica","693752_1989",0.817819721616989,"1989",90.50000191,90500001.91,90500.00191
"8449",1989,6,5,16.6907005310059,57.7394981384277,730,91.30000114,"Limecola balthica",39,3,693753,27,"Limecola balthica","693753_1989",0.817819721616989,"1989",91.30000114,91300001.14,91300.00114
"8450",1989,6,5,16.6907005310059,57.7394981384277,420,53.29999924,"Limecola balthica",39,5,693754,27,"Limecola balthica","693754_1989",0.817819721616989,"1989",53.29999924,53299999.24,53299.99924
"8451",1989,6,5,16.6907005310059,57.7394981384277,690,84.79999542,"Limecola balthica",39,4,693755,27,"Limecola balthica","693755_1989",0.817819721616989,"1989",84.79999542,84799995.42,84799.99542
"8452",1990,4,18,16.6907005310059,57.7394981384277,470,82.60000229,"Limecola balthica",39,5,693756,27,"Limecola balthica","693756_1990",0.817819721616989,"1990",82.60000229,82600002.29,82600.00229
"8453",1990,4,18,16.6907005310059,57.7394981384277,550,94.89999771,"Limecola balthica",39,4,693757,27,"Limecola balthica","693757_1990",0.817819721616989,"1990",94.89999771,94899997.71,94899.99771
"8454",1990,4,18,16.6907005310059,57.7394981384277,520,74.6999979,"Limecola balthica",39,1,693758,27,"Limecola balthica","693758_1990",0.817819721616989,"1990",74.6999979,74699997.9,74699.9979
"8455",1990,4,18,16.6907005310059,57.7394981384277,400,63.89999866,"Limecola balthica",39,2,693759,27,"Limecola balthica","693759_1990",0.817819721616989,"1990",63.89999866,63899998.66,63899.99866
"8456",1990,4,18,16.6907005310059,57.7394981384277,400,91.49999619,"Limecola balthica",39,3,693760,27,"Limecola balthica","693760_1990",0.817819721616989,"1990",91.49999619,91499996.19,91499.99619
"8457",1991,4,9,16.6907005310059,57.7394981384277,390,87.58999825,"Limecola balthica",39,4,693761,27,"Limecola balthica","693761_1991",0.817819721616989,"1991",87.58999825,87589998.25,87589.99825
"8458",1991,4,9,16.6907005310059,57.7394981384277,230,58.52000237,"Limecola balthica",39,5,693762,27,"Limecola balthica","693762_1991",0.817819721616989,"1991",58.52000237,58520002.37,58520.00237
"8459",1991,4,9,16.6907005310059,57.7394981384277,530,138.5700035,"Limecola balthica",39,2,693763,27,"Limecola balthica","693763_1991",0.817819721616989,"1991",138.5700035,138570003.5,138570.0035
"8460",1991,4,9,16.6907005310059,57.7394981384277,610,140.6799984,"Limecola balthica",39,1,693764,27,"Limecola balthica","693764_1991",0.817819721616989,"1991",140.6799984,140679998.4,140679.9984
"8461",1991,4,9,16.6907005310059,57.7394981384277,300,96.63000107,"Limecola balthica",39,3,693765,27,"Limecola balthica","693765_1991",0.817819721616989,"1991",96.63000107,96630001.07,96630.00107
"8462",1992,4,27,16.6907005310059,57.7394981384277,360,103.4599972,"Limecola balthica",39,4,693766,27,"Limecola balthica","693766_1992",0.817819721616989,"1992",103.4599972,103459997.2,103459.9972
"8463",1992,4,27,16.6907005310059,57.7394981384277,240,63.62999916,"Limecola balthica",39,1,693767,27,"Limecola balthica","693767_1992",0.817819721616989,"1992",63.62999916,63629999.16,63629.99916
"8464",1992,4,27,16.6907005310059,57.7394981384277,370,112.7900028,"Limecola balthica",39,2,693768,27,"Limecola balthica","693768_1992",0.817819721616989,"1992",112.7900028,112790002.8,112790.0028
"8465",1992,4,27,16.6907005310059,57.7394981384277,430,145.7299995,"Limecola balthica",39,3,693769,27,"Limecola balthica","693769_1992",0.817819721616989,"1992",145.7299995,145729999.5,145729.9995
"8466",1992,4,27,16.6907005310059,57.7394981384277,590,116.8500042,"Limecola balthica",39,5,693770,27,"Limecola balthica","693770_1992",0.817819721616989,"1992",116.8500042,116850004.2,116850.0042
"8467",1993,4,19,16.6907005310059,57.7394981384277,420,128.739996,"Limecola balthica",39,2,693771,27,"Limecola balthica","693771_1993",0.817819721616989,"1993",128.739996,128739996,128739.996
"8468",1993,4,19,16.6907005310059,57.7394981384277,340,113.3100033,"Limecola balthica",39,3,693772,27,"Limecola balthica","693772_1993",0.817819721616989,"1993",113.3100033,113310003.3,113310.0033
"8469",1993,4,19,16.6907005310059,57.7394981384277,420,162.2299957,"Limecola balthica",39,4,693773,27,"Limecola balthica","693773_1993",0.817819721616989,"1993",162.2299957,162229995.7,162229.9957
"8470",1993,4,19,16.6907005310059,57.7394981384277,330,81.16000175,"Limecola balthica",39,5,693774,27,"Limecola balthica","693774_1993",0.817819721616989,"1993",81.16000175,81160001.75,81160.00175
"8471",1993,4,19,16.6907005310059,57.7394981384277,330,70.10000229,"Limecola balthica",39,1,693775,27,"Limecola balthica","693775_1993",0.817819721616989,"1993",70.10000229,70100002.29,70100.00229
"8472",1994,5,11,16.6907005310059,57.7394981384277,560,60.17000198,"Limecola balthica",39,2,693776,27,"Limecola balthica","693776_1994",0.817819721616989,"1994",60.17000198,60170001.98,60170.00198
"8473",1994,5,11,16.6907005310059,57.7394981384277,420,47.39999771,"Limecola balthica",39,1,693777,27,"Limecola balthica","693777_1994",0.817819721616989,"1994",47.39999771,47399997.71,47399.99771
"8474",1994,5,11,16.6907005310059,57.7394981384277,470,116.4400005,"Limecola balthica",39,3,693778,27,"Limecola balthica","693778_1994",0.817819721616989,"1994",116.4400005,116440000.5,116440.0005
"8475",1994,5,11,16.6907005310059,57.7394981384277,540,98.64999771,"Limecola balthica",39,4,693779,27,"Limecola balthica","693779_1994",0.817819721616989,"1994",98.64999771,98649997.71,98649.99771
"8476",1994,5,11,16.6907005310059,57.7394981384277,520,96.09000206,"Limecola balthica",39,5,693780,27,"Limecola balthica","693780_1994",0.817819721616989,"1994",96.09000206,96090002.06,96090.00206
"8477",2003,5,20,16.6907005310059,57.7394981384277,410,48.34000111,"Limecola balthica",39,3,693781,27,"Limecola balthica","693781_2003",0.817819721616989,"2003",48.34000111,48340001.11,48340.00111
"8478",2003,5,20,16.6907005310059,57.7394981384277,340,54.01000023,"Limecola balthica",39,2,693782,27,"Limecola balthica","693782_2003",0.817819721616989,"2003",54.01000023,54010000.23,54010.00023
"8479",2003,5,20,16.6907005310059,57.7394981384277,340,41.63000107,"Limecola balthica",39,1,693783,27,"Limecola balthica","693783_2003",0.817819721616989,"2003",41.63000107,41630001.07,41630.00107
"8480",2004,5,5,16.6907005310059,57.7394981384277,300,48.80000114,"Limecola balthica",39,2,693784,27,"Limecola balthica","693784_2004",0.817819721616989,"2004",48.80000114,48800001.14,48800.00114
"8481",2004,5,5,16.6907005310059,57.7394981384277,380,88.31000328,"Limecola balthica",39,1,693785,27,"Limecola balthica","693785_2004",0.817819721616989,"2004",88.31000328,88310003.28,88310.00328
"8482",2004,5,5,16.6907005310059,57.7394981384277,280,48.06000233,"Limecola balthica",39,3,693786,27,"Limecola balthica","693786_2004",0.817819721616989,"2004",48.06000233,48060002.33,48060.00233
"8483",2005,5,26,16.6907005310059,57.7394981384277,130,49.54999924,"Limecola balthica",39,3,693787,27,"Limecola balthica","693787_2005",0.817819721616989,"2005",49.54999924,49549999.24,49549.99924
"8484",2005,5,26,16.6907005310059,57.7394981384277,140,28.18000078,"Limecola balthica",39,2,693788,27,"Limecola balthica","693788_2005",0.817819721616989,"2005",28.18000078,28180000.78,28180.00078
"8485",2005,5,26,16.6907005310059,57.7394981384277,140,36.1500001,"Limecola balthica",39,1,693789,27,"Limecola balthica","693789_2005",0.817819721616989,"2005",36.1500001,36150000.1,36150.0001
"8486",2006,5,11,16.6907005310059,57.7394981384277,240,109.9300003,"Limecola balthica",39,3,693790,27,"Limecola balthica","693790_2006",0.817819721616989,"2006",109.9300003,109930000.3,109930.0003
"8487",2006,5,11,16.6907005310059,57.7394981384277,150,65.05000114,"Limecola balthica",39,1,693791,27,"Limecola balthica","693791_2006",0.817819721616989,"2006",65.05000114,65050001.14,65050.00114
"8488",2006,5,11,16.6907005310059,57.7394981384277,320,89.4699955,"Limecola balthica",39,2,693792,27,"Limecola balthica","693792_2006",0.817819721616989,"2006",89.4699955,89469995.5,89469.9955
"8489",1994,5,10,16.6506931,57.7993181,170,94.96999741,"Limecola balthica",56,3,693796,27,"Limecola balthica","693796_1994",1.77169681892107,"1994",94.96999741,94969997.41,94969.99741
"8490",1994,5,10,16.6506931,57.7993181,140,112.6299953,"Limecola balthica",56,2,693797,27,"Limecola balthica","693797_1994",1.77169681892107,"1994",112.6299953,112629995.3,112629.9953
"8491",1994,5,10,16.6506931,57.7993181,140,83.45000267,"Limecola balthica",56,1,693798,27,"Limecola balthica","693798_1994",1.77169681892107,"1994",83.45000267,83450002.67,83450.00267
"8492",1988,6,16,16.7411092,57.4869757,550,30.79999924,"Limecola balthica",26,1,693799,27,"Limecola balthica","693799_1988",0.088384294266807,"1988",30.79999924,30799999.24,30799.99924
"8493",1988,6,16,16.7411092,57.4869757,580,45.50000191,"Limecola balthica",26,2,693800,27,"Limecola balthica","693800_1988",0.088384294266807,"1988",45.50000191,45500001.91,45500.00191
"8494",1988,6,16,16.7411092,57.4869757,450,27.5,"Limecola balthica",26,3,693801,27,"Limecola balthica","693801_1988",0.088384294266807,"1988",27.5,27500000,27500
"8495",1994,5,17,16.7411092,57.4869757,330,12.13000059,"Limecola balthica",26,1,693802,27,"Limecola balthica","693802_1994",0.088384294266807,"1994",12.13000059,12130000.59,12130.00059
"8496",1994,5,17,16.7411092,57.4869757,310,20.07999897,"Limecola balthica",26,2,693803,27,"Limecola balthica","693803_1994",0.088384294266807,"1994",20.07999897,20079998.97,20079.99897
"8497",1994,5,17,16.7411092,57.4869757,330,21.08999968,"Limecola balthica",26,3,693804,27,"Limecola balthica","693804_1994",0.088384294266807,"1994",21.08999968,21089999.68,21089.99968
"8498",1988,6,16,16.7038283,57.5213186,20,0.1,"Limecola balthica",22,3,693805,27,"Limecola balthica","693805_1988",-0.136057375687095,"1988",0.1,1e+05,100
"8499",1988,6,16,16.7038283,57.5213186,140,13.89999986,"Limecola balthica",22,2,693806,27,"Limecola balthica","693806_1988",-0.136057375687095,"1988",13.89999986,13899999.86,13899.99986
"8500",1988,6,16,16.7038283,57.5213186,100,0.29999999,"Limecola balthica",22,1,693807,27,"Limecola balthica","693807_1988",-0.136057375687095,"1988",0.29999999,299999.99,299.99999
"8501",1994,5,17,16.7038283,57.5213186,20,4.63999987,"Limecola balthica",22,3,693808,27,"Limecola balthica","693808_1994",-0.136057375687095,"1994",4.63999987,4639999.87,4639.99987
"8502",1994,5,17,16.7038283,57.5213186,20,5.6400001,"Limecola balthica",22,1,693809,27,"Limecola balthica","693809_1994",-0.136057375687095,"1994",5.6400001,5640000.1,5640.0001
"8503",1988,6,16,16.5236167907715,57.5831832885742,410,86.80000305,"Limecola balthica",0,1,693815,27,"Limecola balthica","693815_1988",-1.37048656043356,"1988",86.80000305,86800003.05,86800.00305
"8504",1988,6,16,16.5236167907715,57.5831832885742,880,175.1000023,"Limecola balthica",0,2,693816,27,"Limecola balthica","693816_1988",-1.37048656043356,"1988",175.1000023,175100002.3,175100.0023
"8505",1988,6,16,16.5236167907715,57.5831832885742,660,50.90000153,"Limecola balthica",0,3,693817,27,"Limecola balthica","693817_1988",-1.37048656043356,"1988",50.90000153,50900001.53,50900.00153
"8506",1988,6,16,16.5301668,57.5820432,20,6.99999988,"Limecola balthica",0,1,693819,27,"Limecola balthica","693819_1988",-1.37048656043356,"1988",6.99999988,6999999.88,6999.99988
"8507",1994,5,17,16.5301668,57.5820432,70,21.38000011,"Limecola balthica",0,1,693820,27,"Limecola balthica","693820_1994",-1.37048656043356,"1994",21.38000011,21380000.11,21380.00011
"8508",1988,6,16,16.594043,57.5775774,10,0.1,"Limecola balthica",99,2,693826,27,"Limecola balthica","693826_1988",4.18444477092552,"1988",0.1,1e+05,100
"8509",1994,5,17,16.594043,57.5775774,30,5.47999978,"Limecola balthica",99,3,693828,27,"Limecola balthica","693828_1994",4.18444477092552,"1994",5.47999978,5479999.78,5479.99978
"8510",1994,5,17,16.594043,57.5775774,70,11.6900003,"Limecola balthica",99,2,693829,27,"Limecola balthica","693829_1994",4.18444477092552,"1994",11.6900003,11690000.3,11690.0003
"8511",1994,5,17,16.594043,57.5775774,50,8.90999973,"Limecola balthica",99,1,693830,27,"Limecola balthica","693830_1994",4.18444477092552,"1994",8.90999973,8909999.73,8909.99973
"8512",1994,5,9,16.8094472,57.9997801,20,0.44,"Limecola balthica",47,3,693843,27,"Limecola balthica","693843_1994",1.26670306152479,"1994",0.44,440000,440
"8513",1994,5,9,16.8094472,57.9997801,40,0.46999998,"Limecola balthica",47,2,693844,27,"Limecola balthica","693844_1994",1.26670306152479,"1994",0.46999998,469999.98,469.99998
"8514",1994,5,9,16.8094472,57.9997801,10,0.12,"Limecola balthica",47,1,693845,27,"Limecola balthica","693845_1994",1.26670306152479,"1994",0.12,120000,120
"8515",1988,6,20,16.816816,57.9498024,370,15.90000033,"Limecola balthica",54,2,693846,27,"Limecola balthica","693846_1988",1.65947598394412,"1988",15.90000033,15900000.33,15900.00033
"8516",1988,6,20,16.816816,57.9498024,1250,15.19999981,"Limecola balthica",54,3,693847,27,"Limecola balthica","693847_1988",1.65947598394412,"1988",15.19999981,15199999.81,15199.99981
"8517",1988,6,20,16.816816,57.9498024,1240,10.49999952,"Limecola balthica",54,1,693848,27,"Limecola balthica","693848_1988",1.65947598394412,"1988",10.49999952,10499999.52,10499.99952
"8518",1994,5,9,16.816816,57.9498024,400,39.0199995,"Limecola balthica",54,2,693849,27,"Limecola balthica","693849_1994",1.65947598394412,"1994",39.0199995,39019999.5,39019.9995
"8519",1994,5,9,16.816816,57.9498024,420,22.72000074,"Limecola balthica",54,3,693850,27,"Limecola balthica","693850_1994",1.65947598394412,"1994",22.72000074,22720000.74,22720.00074
"8520",1994,5,9,16.816816,57.9498024,530,38.58999968,"Limecola balthica",54,1,693851,27,"Limecola balthica","693851_1994",1.65947598394412,"1994",38.58999968,38589999.68,38589.99968
"8521",1988,6,20,16.7798909,57.844598,10,0.29999999,"Limecola balthica",46,1,693852,27,"Limecola balthica","693852_1988",1.21059264403632,"1988",0.29999999,299999.99,299.99999
"8522",1988,6,20,16.7798909,57.844598,10,0.2,"Limecola balthica",46,2,693853,27,"Limecola balthica","693853_1988",1.21059264403632,"1988",0.2,2e+05,200
"8523",1988,6,20,16.7798909,57.844598,10,0.01,"Limecola balthica",46,3,693854,27,"Limecola balthica","693854_1988",1.21059264403632,"1988",0.01,10000,10
"8524",1994,5,9,16.7798909,57.844598,260,4.16000009,"Limecola balthica",46,2,693855,27,"Limecola balthica","693855_1994",1.21059264403632,"1994",4.16000009,4160000.09,4160.00009
"8525",1994,5,9,16.7798909,57.844598,410,31.57999992,"Limecola balthica",46,1,693856,27,"Limecola balthica","693856_1994",1.21059264403632,"1994",31.57999992,31579999.92,31579.99992
"8526",1994,5,9,16.7798909,57.844598,220,20.75999975,"Limecola balthica",46,3,693857,27,"Limecola balthica","693857_1994",1.21059264403632,"1994",20.75999975,20759999.75,20759.99975
"8527",1988,6,20,16.7601253,57.8589279,30,6.12999976,"Limecola balthica",41,1,693858,27,"Limecola balthica","693858_1988",0.93004055659394,"1988",6.12999976,6129999.76,6129.99976
"8528",1994,5,9,16.7601253,57.8589279,350,23.35999966,"Limecola balthica",41,1,693859,27,"Limecola balthica","693859_1994",0.93004055659394,"1994",23.35999966,23359999.66,23359.99966
"8529",1994,5,9,16.7601253,57.8589279,540,16.82999969,"Limecola balthica",41,3,693860,27,"Limecola balthica","693860_1994",0.93004055659394,"1994",16.82999969,16829999.69,16829.99969
"8530",1994,5,9,16.7601253,57.8589279,520,5.86000025,"Limecola balthica",41,2,693861,27,"Limecola balthica","693861_1994",0.93004055659394,"1994",5.86000025,5860000.25,5860.00025
"8531",1988,6,20,16.7282802,57.8772931,240,72.30000019,"Limecola balthica",7,1,693862,27,"Limecola balthica","693862_1988",-0.977713638014228,"1988",72.30000019,72300000.19,72300.00019
"8532",1988,6,20,16.7282802,57.8772931,300,64.60000038,"Limecola balthica",7,3,693863,27,"Limecola balthica","693863_1988",-0.977713638014228,"1988",64.60000038,64600000.38,64600.00038
"8533",1988,6,20,16.7282802,57.8772931,310,114.6000004,"Limecola balthica",7,2,693864,27,"Limecola balthica","693864_1988",-0.977713638014228,"1988",114.6000004,114600000.4,114600.0004
"8534",1994,5,9,16.7282802,57.8772931,200,6.01000011,"Limecola balthica",7,2,693865,27,"Limecola balthica","693865_1994",-0.977713638014228,"1994",6.01000011,6010000.11,6010.00011
"8535",1994,5,9,16.7282802,57.8772931,220,25.13000011,"Limecola balthica",7,1,693866,27,"Limecola balthica","693866_1994",-0.977713638014228,"1994",25.13000011,25130000.11,25130.00011
"8536",1994,5,9,16.7282802,57.8772931,300,25.89999914,"Limecola balthica",7,3,693867,27,"Limecola balthica","693867_1994",-0.977713638014228,"1994",25.89999914,25899999.14,25899.99914
"8537",1988,6,20,16.699717,57.8997242,1860,258.5000038,"Limecola balthica",28,2,693868,27,"Limecola balthica","693868_1988",0.200605129243758,"1988",258.5000038,258500003.8,258500.0038
"8538",1988,6,20,16.699717,57.8997242,1820,264.2000008,"Limecola balthica",28,1,693869,27,"Limecola balthica","693869_1988",0.200605129243758,"1988",264.2000008,264200000.8,264200.0008
"8539",1988,6,20,16.699717,57.8997242,1470,277.3999977,"Limecola balthica",28,3,693870,27,"Limecola balthica","693870_1988",0.200605129243758,"1988",277.3999977,277399997.7,277399.9977
"8540",1994,5,9,16.699717,57.8997242,1400,124.7900009,"Limecola balthica",28,2,693874,27,"Limecola balthica","693874_1994",0.200605129243758,"1994",124.7900009,124790000.9,124790.0009
"8541",1994,5,9,16.699717,57.8997242,1870,155.4300022,"Limecola balthica",28,1,693875,27,"Limecola balthica","693875_1994",0.200605129243758,"1994",155.4300022,155430002.2,155430.0022
"8542",1994,5,9,16.699717,57.8997242,1280,107.4600029,"Limecola balthica",28,3,693876,27,"Limecola balthica","693876_1994",0.200605129243758,"1994",107.4600029,107460002.9,107460.0029
"8543",1989,6,5,16.6549778,57.7581054,1590,258.6000061,"Limecola balthica",10,1,693877,27,"Limecola balthica","693877_1989",-0.809382385548802,"1989",258.6000061,258600006.1,258600.0061
"8544",1994,5,11,16.6549778,57.7581054,2030,36.73000097,"Limecola balthica",10,3,693878,27,"Limecola balthica","693878_1994",-0.809382385548802,"1994",36.73000097,36730000.97,36730.00097
"8545",1994,5,11,16.6549778,57.7581054,1740,10.67999959,"Limecola balthica",10,2,693879,27,"Limecola balthica","693879_1994",-0.809382385548802,"1994",10.67999959,10679999.59,10679.99959
"8546",1994,5,11,16.6549778,57.7581054,1670,13.25999975,"Limecola balthica",10,1,693880,27,"Limecola balthica","693880_1994",-0.809382385548802,"1994",13.25999975,13259999.75,13259.99975
"8547",1988,6,27,16.6549778,57.7581054,1550,191.0000038,"Limecola balthica",10,2,693881,27,"Limecola balthica","693881_1988",-0.809382385548802,"1988",191.0000038,191000003.8,191000.0038
"8548",1988,6,27,16.6549778,57.7581054,1510,137.2000027,"Limecola balthica",10,3,693882,27,"Limecola balthica","693882_1988",-0.809382385548802,"1988",137.2000027,137200002.7,137200.0027
"8549",1988,6,27,16.6549778,57.7581054,1690,153.4000015,"Limecola balthica",10,1,693883,27,"Limecola balthica","693883_1988",-0.809382385548802,"1988",153.4000015,153400001.5,153400.0015
"8550",1988,6,21,16.6911238,57.7307119,1070,94.60000038,"Limecola balthica",4,1,693884,27,"Limecola balthica","693884_1988",-1.14604489047965,"1988",94.60000038,94600000.38,94600.00038
"8551",1994,5,11,16.6911238,57.7307119,160,32.42000103,"Limecola balthica",4,3,693885,27,"Limecola balthica","693885_1994",-1.14604489047965,"1994",32.42000103,32420001.03,32420.00103
"8552",1994,5,11,16.6911238,57.7307119,1020,159.4699955,"Limecola balthica",4,1,693886,27,"Limecola balthica","693886_1994",-1.14604489047965,"1994",159.4699955,159469995.5,159469.9955
"8553",1994,5,11,16.6911238,57.7307119,1000,174.8399925,"Limecola balthica",4,2,693887,27,"Limecola balthica","693887_1994",-1.14604489047965,"1994",174.8399925,174839992.5,174839.9925
"8554",1995,4,27,16.5355332,57.5882605,10,0.05,"Limecola balthica",0,1,693890,27,"Limecola balthica","693890_1995",-1.37048656043356,"1995",0.05,50000,50
"8555",1999,5,18,16.5355332,57.5882605,10,0.59999999,"Limecola balthica",0,2,693914,27,"Limecola balthica","693914_1999",-1.37048656043356,"1999",0.59999999,599999.99,599.99999
"8556",1989,5,24,16.5355332,57.5882605,10,0.03,"Limecola balthica",0,5,693937,27,"Limecola balthica","693937_1989",-1.37048656043356,"1989",0.03,30000,30
"8557",1993,4,14,16.5355332,57.5882605,10,0.52999999,"Limecola balthica",0,2,693956,27,"Limecola balthica","693956_1993",-1.37048656043356,"1993",0.52999999,529999.99,529.99999
"8558",1994,5,10,16.7295859,57.7318604,340,29.61999893,"Limecola balthica",40,1,693971,27,"Limecola balthica","693971_1994",0.873930139105465,"1994",29.61999893,29619998.93,29619.99893
"8559",1994,5,10,16.7295859,57.7318604,350,22.2300005,"Limecola balthica",40,3,693972,27,"Limecola balthica","693972_1994",0.873930139105465,"1994",22.2300005,22230000.5,22230.0005
"8560",1994,5,10,16.7295859,57.7318604,330,40.34999847,"Limecola balthica",40,2,693973,27,"Limecola balthica","693973_1994",0.873930139105465,"1994",40.34999847,40349998.47,40349.99847
"8561",1988,6,21,16.7295859,57.7318604,610,6.10000014,"Limecola balthica",40,3,693974,27,"Limecola balthica","693974_1988",0.873930139105465,"1988",6.10000014,6100000.14,6100.00014
"8562",1988,6,21,16.7295859,57.7318604,670,4.9000001,"Limecola balthica",40,1,693975,27,"Limecola balthica","693975_1988",0.873930139105465,"1988",4.9000001,4900000.1,4900.0001
"8563",1988,6,21,16.7295859,57.7318604,290,21.60000086,"Limecola balthica",40,2,693976,27,"Limecola balthica","693976_1988",0.873930139105465,"1988",21.60000086,21600000.86,21600.00086
"8564",1994,5,10,16.7347855,57.7057978,320,9.50999975,"Limecola balthica",29,3,693977,27,"Limecola balthica","693977_1994",0.256715546732234,"1994",9.50999975,9509999.75,9509.99975
"8565",1994,5,10,16.7347855,57.7057978,380,13.07000041,"Limecola balthica",29,2,693978,27,"Limecola balthica","693978_1994",0.256715546732234,"1994",13.07000041,13070000.41,13070.00041
"8566",1994,5,10,16.7347855,57.7057978,420,29.01000023,"Limecola balthica",29,1,693979,27,"Limecola balthica","693979_1994",0.256715546732234,"1994",29.01000023,29010000.23,29010.00023
"8567",1988,6,27,16.7347855,57.7057978,320,9.10000026,"Limecola balthica",29,1,693980,27,"Limecola balthica","693980_1988",0.256715546732234,"1988",9.10000026,9100000.26,9100.00026
"8568",1988,6,27,16.7347855,57.7057978,180,9.20000017,"Limecola balthica",29,2,693981,27,"Limecola balthica","693981_1988",0.256715546732234,"1988",9.20000017,9200000.17,9200.00017
